movieId,title,genres_x,id,type,description,release_year,age_certification,runtime,genres_y,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
157797,Special Correspondents,Comedy,tm238661,MOVIE,A radio journalist and his technician get in over their heads when they hatch a scheme to fake their own kidnapping during a rebel uprising in South America and hide out in New York instead.,2016,PG-13,100,['comedy'],"['CA', 'GB', 'US']",,tt4181052,5.8,24129.0,10.794,5.7
157851,Team Foxcatcher,Documentary,tm239683,MOVIE,"With never-before seen home video, this film recounts the paranoid downward spiral of John E. du Pont and the murder of Olympic wrestler Dave Schultz.",2016,,91,"['documentation', 'crime', 'history', 'sport']",['US'],,tt5598216,7.3,6572.0,6.08,7.1
157853,Patton Oswalt: Talking for Clapping,Comedy,tm240728,MOVIE,"Patton Oswalt delivers a fresh hour plus of stand-up, covering everything from misery to defeat to hopelessness. It's his most upbeat special to date.",2016,,65,"['comedy', 'documentation']",['US'],,tt5457520,6.7,2001.0,3.337,6.6
157865,Ratchet & Clank,Action|Adventure|Animation|Children|Comedy|Sci-Fi,tm139194,MOVIE,"When the galaxy comes under the threat of a nefarious space captain, a mechanic and his newfound robot ally join an elite squad of combatants to save the universe.",2016,PG,94,"['animation', 'family', 'action', 'comedy', 'scifi', 'fantasy']","['CA', 'US']",,tt2865120,5.5,10919.0,22.825,5.8
157925,The Son,Drama,tm473601,MOVIE,Painter Lorenzo's life spirals out of control as he fears his wife is trying to isolate him from their infant son.,2019,,92,['thriller'],['AR'],,,,,8.664,5.4
204522,The Son,Thriller,tm473601,MOVIE,Painter Lorenzo's life spirals out of control as he fears his wife is trying to isolate him from their infant son.,2019,,92,['thriller'],['AR'],,,,,8.664,5.4
157959,Term Life,Crime|Drama,tm219173,MOVIE,"If Nick Barrow can stay alive for 21 days, he'll die happy. Everyone Nick knows wants him dead; Mob bosses, contract killers, and dirty cops. Performing the last act of a desperate man, Nick takes out a million dollar insurance policy on himself, payable to his estranged daughter. The problem? The policy doesn't take effect for 21 days. Nick knows they'll be lucky to be alive for twenty-one hours.",2016,R,93,"['thriller', 'drama', 'action', 'crime']",['US'],,tt2978102,5.5,8030.0,16.084,5.9
158094,Residue,Horror|Mystery|Sci-Fi|Thriller,tm851346,MOVIE,"A young filmmaker returns home after many years away, to write a script about his childhood, only to find his neighborhood unrecognizable and his childhood friends scattered to the wind.",2020,,90,['drama'],['US'],,tt11568878,6.5,576.0,2.368,5.3
179337,Residue,Action|Horror|Thriller,tm851346,MOVIE,"A young filmmaker returns home after many years away, to write a script about his childhood, only to find his neighborhood unrecognizable and his childhood friends scattered to the wind.",2020,,90,['drama'],['US'],,tt11568878,6.5,576.0,2.368,5.3
158270,Monty Python's Fliegender Zirkus,Comedy,ts45948,SHOW,"Monty Python's Fliegender Zirkus consisted of two 45-minute Monty Python German television comedy specials produced by WDR for West German television. The two episodes were first broadcast in January and December 1972 and were shot entirely on film and mostly on location in Bavaria, with the first episode recorded in German and the second recorded in English and then dubbed into German.",1972,TV-MA,43,['comedy'],[],1.0,tt0202477,8.1,2151.0,1.487,7.0
158402,The Crew,Action,ts271517,SHOW,"When the owner of the fictional NASCAR Bobby Spencer Racing team steps down and passes the team off to his daughter Catherine, the crew chief has to protect himself and his crew from her attempts to  modernize.",2021,TV-14,27,['comedy'],['US'],1.0,tt10971022,6.5,5528.0,9.56,7.1
189835,The Crew,Crime|Drama|Thriller,ts271517,SHOW,"When the owner of the fictional NASCAR Bobby Spencer Racing team steps down and passes the team off to his daughter Catherine, the crew chief has to protect himself and his crew from her attempts to  modernize.",2021,TV-14,27,['comedy'],['US'],1.0,tt10971022,6.5,5528.0,9.56,7.1
158408,Ajab Prem Ki Ghazab Kahani,Comedy|Drama|Romance,tm155761,MOVIE,"When his love interest doesn't show up for a meeting, a man and his friends go to Goa in order to find her, where they discover she loves someone else.",2009,PG,150,"['comedy', 'action', 'romance']",['IN'],,tt1252596,6.3,14603.0,6.675,6.1
158651,The Truth,Drama,ts82592,SHOW,"A devious businessman covets his partner's priceless treasure map, while a related murder case calls into question some biological family ties.",2008,TV-14,44,"['thriller', 'drama']",['SG'],1.0,tt9233832,,,0.6,
159000,My Beautiful Broken Brain,Documentary,tm236725,MOVIE,"A profoundly personal voyage into the complexity, fragility and wonder of the human brain, after Lotje Sodderland miraculously survives a hemorrhagic stroke and finds herself starting again in an alien world, bereft of language and logic. This feature documentary takes us on a genre-twisting tale that is by turns excruciating and exquisite - from the devastating consequences of a first-time neurological experiment, through to the extraordinary revelations of her altered sensory perception.",2014,,84,['documentation'],['GB'],,tt3815136,7.0,2286.0,3.201,7.1
159087,The Beast,Documentary|Drama,tm941531,MOVIE,"To rescue his daughter, an unstable Special Forces veteran unleashes his inner beast as he pursues her kidnappers — and soon becomes a suspect himself.",2020,,90,"['crime', 'action', 'drama', 'thriller']",['IT'],,tt11499506,5.2,4323.0,9.785,6.3
159101,Colin Quinn: Unconstitutional,(no genres listed),tm220473,MOVIE,"Colin Quinn returns to the stage in ""Unconstitutional"" where he tackles 226 years of American Constitutional calamities in 70 Minutes.",2015,,55,['comedy'],['US'],,tt4392266,7.1,478.0,2.333,6.9
159161,Ali Wong: Baby Cobra,(no genres listed),tm245235,MOVIE,"Ali Wong might be seven-months pregnant, but there’s not a fetus in the world that can stop this acerbic and savage train of comedy from delivering a masterful hour of stand-up.",2016,,60,['comedy'],['US'],,tt5066574,7.5,6988.0,6.367,7.3
159163,The Other Side of the Wind,Comedy|Drama,tm139885,MOVIE,"Surrounded by fans and skeptics, grizzled director J.J. ""Jake"" Hannaford returns from years abroad in Europe to a changed Hollywood, where he attempts to make his innovative comeback film.  This film was started in 1970 but never completed during Welles lifetime.",2018,R,122,"['drama', 'european']","['IR', 'US', 'FR']",,tt0069049,6.7,7104.0,7.453,6.7
159215,Umrika,Comedy|Drama,tm134052,MOVIE,"When a young village boy discovers that his brother, long believed to be in America, has actually gone missing, he begins to invent letters on his behalf to save their mother from heartbreak, all the while searching for him.",2015,,98,"['comedy', 'drama']",['IN'],,tt2614722,6.6,1472.0,2.265,5.8
159241,Eternal Summer,Drama|Romance,tm25029,MOVIE,Three high school students experience the perks and pitfalls of love in director Leste Chen’s sensitive tale of friendship and yearning.,2006,,96,"['romance', 'drama']",['TW'],,tt0885520,7.0,2706.0,5.577,5.5
169016,Eternal Summer,Drama|Romance,tm25029,MOVIE,Three high school students experience the perks and pitfalls of love in director Leste Chen’s sensitive tale of friendship and yearning.,2006,,96,"['romance', 'drama']",['TW'],,tt0885520,7.0,2706.0,5.577,5.5
159261,The Yard,(no genres listed),ts79679,SHOW,"After a fateful domestic clash, a devoted mother finds herself in prison and fighting to survive in hopes of reuniting with her daughter.",2018,TV-MA,108,"['drama', 'crime']",['TR'],3.0,tt7923832,7.1,1647.0,21.505,7.5
159329,The Angel,Drama,tm344886,MOVIE,"True story of Ashraf Marwan, who was President Nasser's son-in-law and special adviser and confidant to his successor Anwar Sadat - while simultaneously Israeli Intelligence's most precious asset of the 20th century. Based on NYT bestselling book 'The Angel: The Egyptian Spy Who Saved Israel' by Uri Bar-Joseph.",2018,,114,"['thriller', 'drama', 'action']","['IL', 'MA', 'US', 'BG', 'GB']",,tt5968274,6.6,14115.0,9.032,6.7
192157,The Angel,Crime|Drama,tm344886,MOVIE,"True story of Ashraf Marwan, who was President Nasser's son-in-law and special adviser and confidant to his successor Anwar Sadat - while simultaneously Israeli Intelligence's most precious asset of the 20th century. Based on NYT bestselling book 'The Angel: The Egyptian Spy Who Saved Israel' by Uri Bar-Joseph.",2018,,114,"['thriller', 'drama', 'action']","['IL', 'MA', 'US', 'BG', 'GB']",,tt5968274,6.6,14115.0,9.032,6.7
193447,The Angel,Action|Drama|Thriller|War,tm344886,MOVIE,"True story of Ashraf Marwan, who was President Nasser's son-in-law and special adviser and confidant to his successor Anwar Sadat - while simultaneously Israeli Intelligence's most precious asset of the 20th century. Based on NYT bestselling book 'The Angel: The Egyptian Spy Who Saved Israel' by Uri Bar-Joseph.",2018,,114,"['thriller', 'drama', 'action']","['IL', 'MA', 'US', 'BG', 'GB']",,tt5968274,6.6,14115.0,9.032,6.7
159349,Together,Drama,ts23353,SHOW,"Together is a Singaporean Chinese drama produced in 2009. It was telecasted on Singapore's free-to-air channel, MediaCorp Channel 8. It is MediaCorp's 46th anniversary year-end blockbuster drama, and was sponsored by the Media Development Authority of Singapore. It made its debut on 30 November 2009 and ended on 18 January 2010. This drama serial consists of 36 episodes, and was screened on every weekday night at 9:00 pm.

The series also utilized the writer and some cast members from The Little Nyonya, a 2008 production by MediaCorp that went on to become the highest rated Singaporean TV series in 15 years.

The series title also refers to the children's folk song ""The More We Get Together"" and the tune is played during the interlude and in the introduction of the theme song.",2009,TV-14,45,"['drama', 'comedy']",['SG'],1.0,,,,0.628,
159391,Ludo,(no genres listed),tm215911,MOVIE,"Needing a secluded place for a late-night tryst, two couples stow away in a mall after hours, but are quickly ensnared in a gruesome and deadly game.",2015,,90,"['horror', 'thriller', 'fantasy']",['IN'],,tt3724898,2.8,852.0,3.316,2.8
159391,Ludo,(no genres listed),tm847805,MOVIE,"Ludo is about the butterfly effect and how, despite all the chaos and crowd of the world, all our lives are inextricably connected. From a resurfaced sex tape to a rogue suitcase of money, four wildly different stories overlap at the whims of fate, chance and one eccentric criminal.",2020,PG-13,150,"['crime', 'comedy', 'drama', 'action']",['IN'],,tt7212754,7.6,37528.0,10.329,7.5
172605,Ludo,Horror,tm215911,MOVIE,"Needing a secluded place for a late-night tryst, two couples stow away in a mall after hours, but are quickly ensnared in a gruesome and deadly game.",2015,,90,"['horror', 'thriller', 'fantasy']",['IN'],,tt3724898,2.8,852.0,3.316,2.8
172605,Ludo,Horror,tm847805,MOVIE,"Ludo is about the butterfly effect and how, despite all the chaos and crowd of the world, all our lives are inextricably connected. From a resurfaced sex tape to a rogue suitcase of money, four wildly different stories overlap at the whims of fate, chance and one eccentric criminal.",2020,PG-13,150,"['crime', 'comedy', 'drama', 'action']",['IN'],,tt7212754,7.6,37528.0,10.329,7.5
159425,Seven,Action|Drama,tm970327,MOVIE,"After his affluent father passes, a man must survive seven days in the Nigerian neighborhood of Ajegunie, where obstacles keep him from his inheritance.",2019,,113,['drama'],[],,tt12553430,7.3,31.0,,
159441,The Do-Over,Comedy,tm239707,MOVIE,The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure.,2016,PG-13,108,"['action', 'comedy']",['US'],,tt4769836,5.7,46260.0,11.466,5.672
159447,Before I Wake,Horror|Thriller,tm139532,MOVIE,"In this intense and heart pounding supernatural thriller, Jessie (Kate Bosworth) and Mark (Thomas Jane) decide to take in a sweet and loving 8-year-old boy, Cody. Unbeknownst to them, Cody is terrified of falling asleep. At first, they assume his previous unstable homes caused his aversion to sleep, but soon discover why: Cody's dreams manifest in reality as he sleeps. In one moment they experience the incredible wonder of Cody's imagination, and in the next, the horrific nature of his night terrors. To save their new family, Jessie and Mark embark on a dangerous hunt to uncover the truth behind Cody's nightmares.",2016,PG-13,97,"['drama', 'fantasy', 'horror', 'thriller']",['US'],,tt3174376,6.2,46334.0,99.185,6.4
159696,The Darkness,Horror|Thriller,tm238748,MOVIE,A family returns from a Grand Canyon vacation with a supernatural presence in tow.,2016,PG-13,92,"['thriller', 'horror']",['US'],,tt1878841,4.5,16090.0,14.347,4.8
159706,The Last Dance,Drama,ts81120,SHOW,"A 10-part documentary chronicling the untold story of Michael Jordan and the Chicago Bulls dynasty with rare, never-before-seen footage and sound from the 1997-98 championship season – plus over 100 interviews with famous figures and basketball’s biggest names.",2020,TV-MA,50,"['documentation', 'history', 'sport']",['US'],1.0,tt8420184,9.1,115915.0,27.702,8.2
